Tenure Months,Monthly Charges,Total Charges,charge_per_tenure,num_additional_services,tenure_bucket,Contract,Churn Value
5,69.75,324.6,11.625,0,0-12,Month-to-month,1
51,94.65,4812.75,1.8201923076923079,2,49-72,Month-to-month,1
46,96.05,4399.5,2.043617021276596,2,25-48,Month-to-month,1
1,50.15,50.15,25.075,1,0-12,Month-to-month,1
41,113.6,4594.95,2.7047619047619045,6,25-48,Month-to-month,1
29,78.9,2384.15,2.6300000000000003,1,25-48,Month-to-month,1
26,60.05,1616.15,2.224074074074074,2,25-48,Month-to-month,1
1,34.7,34.7,17.35,1,0-12,Month-to-month,1
3,85.3,264.8,21.325,1,0-12,Month-to-month,1
66,102.45,6615.15,1.5291044776119402,4,49-72,One year,1
21,104.4,2200.25,4.745454545454546,4,13-24,Month-to-month,1
1,99.75,99.75,49.875,3,0-12,Month-to-month,1
4,74.4,299.7,14.88,4,0-12,Month-to-month,1
9,74.25,639.65,7.425,1,0-12,Month-to-month,1
1,59.85,59.85,29.925,1,0-12,Month-to-month,1
1,69.6,69.6,34.8,0,0-12,Month-to-month,1
9,45.4,418.8,4.54,2,0-12,Month-to-month,1
1,19.5,19.5,9.75,0,0-12,Month-to-month,1
1,69.9,69.9,34.95,0,0-12,Month-to-month,1
2,87.15,183.75,29.05,2,0-12,Month-to-month,1
3,84.75,264.85,21.1875,1,0-12,Month-to-month,1
14,89.95,1178.4,5.996666666666667,2,13-24,Month-to-month,1
41,113.2,4689.5,2.6952380952380954,5,25-48,Month-to-month,1
13,90.5,1201.15,6.464285714285714,2,13-24,Month-to-month,1
2,79.0,143.65,26.333333333333332,1,0-12,Month-to-month,1
18,20.15,390.85,1.0605263157894735,0,13-24,One year,1
1,71.65,71.65,35.825,0,0-12,Month-to-month,1
4,20.35,77.5,4.07,0,0-12,Month-to-month,1
38,84.25,3264.5,2.16025641025641,3,25-48,Month-to-month,1
12,78.1,947.3,6.007692307692308,1,0-12,Month-to-month,1
19,89.65,1761.05,4.4825,2,13-24,Month-to-month,1
10,98.7,973.25,8.972727272727273,3,0-12,Month-to-month,1
1,76.35,76.35,38.175,1,0-12,Month-to-month,1
23,79.15,1676.95,3.297916666666667,1,13-24,Month-to-month,1
32,85.0,2642.05,2.5757575757575757,1,25-48,Month-to-month,1
32,85.3,2661.1,2.584848484848485,1,25-48,Month-to-month,1
31,86.55,2697.4,2.7046875,1,25-48,Month-to-month,1
19,73.85,1424.5,3.6925,1,13-24,Month-to-month,1
57,44.85,2572.95,0.7732758620689656,2,49-72,Month-to-month,1
1,45.1,45.1,22.55,0,0-12,Month-to-month,1
24,96.0,2122.45,3.84,3,13-24,Month-to-month,1
1,20.05,20.05,10.025,0,0-12,Month-to-month,1
65,108.65,6937.95,1.6462121212121212,5,49-72,Two year,1
10,45.55,402.6,4.140909090909091,0,0-12,Month-to-month,1
2,35.1,68.75,11.700000000000001,1,0-12,Month-to-month,1
1,46.2,46.2,23.1,0,0-12,Month-to-month,1
1,45.15,45.15,22.575,0,0-12,Month-to-month,1
1,43.3,43.3,21.65,3,0-12,Month-to-month,1
38,57.15,2250.65,1.4653846153846153,2,25-48,Month-to-month,1
19,73.2,1441.1,3.66,1,13-24,Month-to-month,1
52,85.35,4338.6,1.6103773584905658,2,49-72,Month-to-month,1
1,45.95,45.95,22.975,0,0-12,Month-to-month,1
3,83.75,247.25,20.9375,2,0-12,Month-to-month,1
1,70.05,70.05,35.025,0,0-12,Month-to-month,1
2,86.0,165.45,28.666666666666668,1,0-12,Month-to-month,1
35,100.5,3653.35,2.7916666666666665,4,25-48,Month-to-month,1
16,72.65,1194.3,4.273529411764706,0,13-24,Month-to-month,1
1,21.0,21.0,10.5,0,0-12,Month-to-month,1
1,45.1,45.1,22.55,0,0-12,Month-to-month,1
30,50.4,1527.5,1.6258064516129032,1,25-48,Month-to-month,1
5,78.95,378.4,13.158333333333333,1,0-12,Month-to-month,1
56,94.45,5124.6,1.6570175438596493,3,49-72,Month-to-month,1
44,84.8,3862.55,1.8844444444444444,2,25-48,Month-to-month,1
1,50.9,50.9,25.45,1,0-12,Month-to-month,1
49,99.8,4872.45,1.996,3,49-72,Month-to-month,1
47,107.35,5118.95,2.236458333333333,4,25-48,Month-to-month,1
31,19.55,658.95,0.6109375,0,25-48,Month-to-month,1
3,79.1,246.5,19.775,2,0-12,Month-to-month,1
8,25.5,215.2,2.8333333333333335,0,0-12,Month-to-month,1
2,80.75,159.45,26.916666666666668,1,0-12,Month-to-month,1
65,91.85,5940.85,1.3916666666666666,2,49-72,Month-to-month,1
1,75.35,75.35,37.675,1,0-12,Month-to-month,1
1,75.45,75.45,37.725,0,0-12,Month-to-month,1
24,49.55,1210.4,1.982,1,13-24,Month-to-month,1
69,78.6,5356.45,1.1228571428571428,5,49-72,One year,1
7,81.1,576.65,10.1375,1,0-12,Month-to-month,1
11,74.95,825.7,6.245833333333334,0,0-12,Month-to-month,1
1,93.55,93.55,46.775,2,0-12,Month-to-month,1
58,102.1,5885.4,1.730508474576271,4,49-72,Month-to-month,1
14,90.9,1259.0,6.0600000000000005,2,13-24,Month-to-month,1
12,29.2,309.1,2.246153846153846,1,0-12,Month-to-month,1
25,89.15,2257.75,3.428846153846154,3,25-48,Month-to-month,1
58,108.85,6287.25,1.844915254237288,5,49-72,One year,1
16,84.75,1350.15,4.985294117647059,1,13-24,Month-to-month,1
1,45.7,45.7,22.85,0,0-12,Month-to-month,1
1,69.95,69.95,34.975,0,0-12,Month-to-month,1
2,44.6,97.1,14.866666666666667,2,0-12,Month-to-month,1
23,74.95,1710.45,3.122916666666667,0,13-24,Month-to-month,1
57,95.25,5464.65,1.6422413793103448,3,49-72,Two year,1
24,89.85,2165.05,3.594,2,13-24,Month-to-month,1
49,100.45,4941.8,2.009,3,49-72,One year,1
5,47.15,223.15,7.858333333333333,0,0-12,Month-to-month,1
2,80.2,181.1,26.733333333333334,1,0-12,Month-to-month,1
4,87.1,341.45,17.419999999999998,2,0-12,Month-to-month,1
5,75.9,357.75,12.65,0,0-12,Month-to-month,1
47,98.75,4533.7,2.0572916666666665,4,25-48,Month-to-month,1
10,86.45,830.85,7.859090909090909,1,0-12,Month-to-month,1
1,45.3,45.3,22.65,0,0-12,Month-to-month,1
67,104.1,7040.85,1.5308823529411764,4,49-72,One year,1
5,81.0,371.65,13.5,1,0-12,Month-to-month,1
67,90.6,6056.15,1.3323529411764705,3,49-72,One year,1
15,88.15,1390.6,5.509375,2,13-24,Month-to-month,1
1,20.2,20.2,10.1,0,0-12,Month-to-month,1
26,90.8,2361.8,3.3629629629629627,2,25-48,Month-to-month,1
22,79.35,1730.35,3.4499999999999997,1,13-24,Month-to-month,1
21,96.8,2030.3,4.3999999999999995,3,13-24,Month-to-month,1
47,83.35,4065.0,1.7364583333333332,2,25-48,Month-to-month,1
2,49.4,106.55,16.466666666666665,0,0-12,Month-to-month,1
22,79.2,1742.75,3.4434782608695653,4,13-24,Month-to-month,1
7,48.7,340.25,6.0875,1,0-12,Month-to-month,1
1,95.6,95.6,47.8,3,0-12,Month-to-month,1
49,59.75,2934.3,1.195,2,49-72,Month-to-month,1
43,108.15,4600.7,2.4579545454545455,5,25-48,Month-to-month,1
1,71.35,71.35,35.675,0,0-12,Month-to-month,1
1,20.15,20.15,10.075,0,0-12,Month-to-month,1
1,69.75,69.75,34.875,0,0-12,Month-to-month,1
32,93.2,2931.0,2.824242424242424,2,25-48,Month-to-month,1
17,80.85,1400.85,4.491666666666666,1,13-24,Month-to-month,1
4,33.65,137.85,6.7299999999999995,2,0-12,Month-to-month,1
1,79.95,79.95,39.975,1,0-12,Month-to-month,1
1,19.3,19.3,9.65,0,0-12,Month-to-month,1
37,99.2,3754.6,2.610526315789474,4,25-48,One year,1
8,85.2,627.4,9.466666666666667,1,0-12,Month-to-month,1
3,75.25,242.0,18.8125,0,0-12,Month-to-month,1
1,54.35,54.35,27.175,1,0-12,Month-to-month,1
5,24.95,100.4,4.158333333333333,0,0-12,Month-to-month,1
40,42.35,1716.45,1.0329268292682927,3,25-48,One year,1
1,75.3,75.3,37.65,0,0-12,Month-to-month,1
51,94.8,4837.6,1.823076923076923,3,49-72,One year,1
1,70.55,70.55,35.275,0,0-12,Month-to-month,1
33,86.15,2745.7,2.533823529411765,1,25-48,Month-to-month,1
30,85.0,2624.25,2.7419354838709675,1,25-48,Month-to-month,1
2,80.55,184.1,26.849999999999998,1,0-12,Month-to-month,1
2,75.8,160.75,25.266666666666666,1,0-12,Month-to-month,1
29,98.5,3004.15,3.283333333333333,3,25-48,Month-to-month,1
13,95.25,1233.65,6.803571428571429,2,13-24,Month-to-month,1
7,74.4,527.9,9.3,0,0-12,Month-to-month,1
30,85.15,2555.9,2.7467741935483874,2,25-48,Month-to-month,1
2,88.55,179.25,29.516666666666666,2,0-12,Month-to-month,1
24,54.75,1338.15,2.19,1,13-24,Month-to-month,1
1,91.3,91.3,45.65,2,0-12,Month-to-month,1
1,79.5,79.5,39.75,1,0-12,Month-to-month,1
7,70.1,467.55,8.7625,0,0-12,Month-to-month,1
67,111.3,7482.1,1.636764705882353,5,49-72,One year,1
57,95.25,5427.05,1.6422413793103448,3,49-72,Month-to-month,1
7,86.25,587.1,10.78125,2,0-12,Month-to-month,1
1,100.8,100.8,50.4,3,0-12,Month-to-month,1
14,86.3,1180.95,5.753333333333333,2,13-24,Month-to-month,1
28,89.95,2625.55,3.1017241379310345,2,25-48,Month-to-month,1
17,76.45,1233.4,4.247222222222223,1,13-24,Month-to-month,1
10,70.0,740.0,6.363636363636363,0,0-12,Month-to-month,1
34,64.4,2088.75,1.84,3,25-48,One year,1
1,102.45,102.45,51.225,4,0-12,Month-to-month,1
3,80.1,217.55,20.025,2,0-12,Month-to-month,1
2,80.2,146.05,26.733333333333334,1,0-12,Month-to-month,1
6,98.15,567.45,14.021428571428572,5,0-12,Month-to-month,1
12,112.95,1384.75,8.688461538461539,5,0-12,Month-to-month,1
1,70.9,70.9,35.45,0,0-12,Month-to-month,1
3,86.85,220.95,21.7125,2,0-12,Month-to-month,1
23,99.85,2331.3,4.160416666666666,4,13-24,Month-to-month,1
1,74.5,74.5,37.25,0,0-12,Month-to-month,1
65,109.15,6941.2,1.6537878787878788,5,49-72,Month-to-month,1
16,65.2,1043.35,3.835294117647059,2,13-24,Month-to-month,1
66,99.5,6822.15,1.4850746268656716,3,49-72,Month-to-month,1
1,71.55,71.55,35.775,0,0-12,Month-to-month,1
53,93.9,5029.2,1.738888888888889,3,49-72,Month-to-month,1
69,108.4,7318.2,1.5485714285714287,5,49-72,Two year,1
13,48.75,633.4,3.482142857142857,3,13-24,Month-to-month,1
4,85.65,321.65,17.130000000000003,1,0-12,Month-to-month,1
12,106.7,1253.9,8.207692307692309,4,0-12,Month-to-month,1
1,25.15,25.15,12.575,0,0-12,Month-to-month,1
54,110.35,5893.15,2.0063636363636363,5,49-72,One year,1
48,103.25,5037.55,2.107142857142857,4,25-48,One year,1
2,47.8,92.45,15.933333333333332,1,0-12,Month-to-month,1
29,98.6,2933.2,3.2866666666666666,3,25-48,Month-to-month,1
15,83.05,1258.3,5.190625,2,13-24,Month-to-month,1
17,70.4,1214.05,3.9111111111111114,0,13-24,Month-to-month,1
56,104.75,5510.65,1.837719298245614,4,49-72,One year,1
21,94.25,1973.75,4.284090909090909,2,13-24,Month-to-month,1
1,45.95,45.95,22.975,0,0-12,Month-to-month,1
1,70.15,70.15,35.075,0,0-12,Month-to-month,1
1,85.55,85.55,42.775,2,0-12,Month-to-month,1
35,70.3,2416.55,1.9527777777777777,0,25-48,Month-to-month,1
32,106.35,3520.75,3.2227272727272727,4,25-48,Month-to-month,1
33,103.7,3467.0,3.0500000000000003,4,25-48,One year,1
1,88.35,88.35,44.175,2,0-12,Month-to-month,1
8,94.2,777.3,10.466666666666667,3,0-12,Month-to-month,1
5,96.25,512.45,16.041666666666668,3,0-12,Month-to-month,1
2,70.7,141.45,23.566666666666666,0,0-12,Month-to-month,1
42,33.55,1445.3,0.7802325581395348,2,25-48,One year,1
40,94.55,3640.45,2.30609756097561,2,25-48,Month-to-month,1
57,112.95,6465.0,1.9474137931034483,5,49-72,Two year,1
1,35.9,35.9,17.95,1,0-12,Month-to-month,1
38,99.25,3777.15,2.5448717948717947,3,25-48,Month-to-month,1
2,24.45,47.5,8.15,0,0-12,Month-to-month,1
8,103.35,847.3,11.483333333333333,4,0-12,Month-to-month,1
7,84.8,546.95,10.6,1,0-12,Month-to-month,1
31,99.95,3186.65,3.1234375,3,25-48,Month-to-month,1
18,90.0,1527.35,4.7368421052631575,2,13-24,Month-to-month,1
14,104.85,1531.4,6.989999999999999,4,13-24,Month-to-month,1
28,106.1,2847.4,3.658620689655172,4,25-48,One year,1
15,74.2,1133.9,4.6375,0,13-24,Month-to-month,1
5,89.35,461.7,14.891666666666666,3,0-12,Month-to-month,1
1,77.15,77.15,38.575,0,0-12,Month-to-month,1
1,35.25,35.25,17.625,1,0-12,Month-to-month,1
4,48.55,201.0,9.709999999999999,3,0-12,Month-to-month,1
53,98.4,5149.5,1.8222222222222224,3,49-72,Month-to-month,1
59,93.85,5574.75,1.5641666666666665,2,49-72,Month-to-month,1
46,100.7,4541.2,2.1425531914893616,4,25-48,Month-to-month,1
14,80.45,1072.0,5.363333333333333,1,13-24,Month-to-month,1
31,55.25,1715.65,1.7265625,2,25-48,Month-to-month,1
13,54.45,706.85,3.8892857142857147,4,13-24,Month-to-month,1
35,75.35,2636.05,2.0930555555555554,0,25-48,Month-to-month,1
2,75.7,189.2,25.233333333333334,1,0-12,Month-to-month,1
1,74.25,74.25,37.125,0,0-12,Month-to-month,1
25,89.7,2187.55,3.45,2,25-48,Month-to-month,1
16,96.4,1581.2,5.670588235294118,2,13-24,Month-to-month,1
1,69.5,69.5,34.75,0,0-12,Month-to-month,1
36,85.25,3132.75,2.304054054054054,1,25-48,Month-to-month,1
1,19.4,19.4,9.7,0,0-12,Month-to-month,1
9,83.3,803.3,8.33,1,0-12,Month-to-month,1
8,80.1,679.3,8.899999999999999,1,0-12,Month-to-month,1
45,62.7,2791.5,1.3630434782608696,3,25-48,One year,1
25,25.3,676.35,0.9730769230769231,0,25-48,One year,1
13,98.15,1230.25,7.010714285714286,3,13-24,Month-to-month,1
46,93.7,4154.8,1.9936170212765958,3,25-48,Month-to-month,1
25,105.95,2655.25,4.075,4,25-48,Month-to-month,1
18,82.0,1425.45,4.315789473684211,4,13-24,One year,1
60,95.75,5742.9,1.569672131147541,3,49-72,Month-to-month,1
30,94.05,2866.45,3.0338709677419353,2,25-48,Month-to-month,1
1,54.75,54.75,27.375,1,0-12,Month-to-month,1
39,95.65,3759.05,2.3912500000000003,2,25-48,Month-to-month,1
1,94.6,94.6,47.3,2,0-12,Month-to-month,1
31,98.9,2911.3,3.090625,4,25-48,Month-to-month,1
3,76.05,231.8,19.0125,0,0-12,Month-to-month,1
1,69.75,69.75,34.875,0,0-12,Month-to-month,1
7,34.5,279.25,4.3125,2,0-12,Month-to-month,1
61,105.55,6281.45,1.7024193548387097,4,49-72,Month-to-month,1
39,30.1,1131.3,0.7525000000000001,1,25-48,Month-to-month,1
10,70.3,738.2,6.390909090909091,0,0-12,Month-to-month,1
1,80.2,80.2,40.1,1,0-12,Month-to-month,1
67,94.35,6341.45,1.3875,3,49-72,One year,1
6,44.6,260.8,6.371428571428572,0,0-12,Month-to-month,1
1,19.6,19.6,9.8,0,0-12,Month-to-month,1
33,110.45,3655.45,3.248529411764706,5,25-48,Month-to-month,1
2,70.7,140.7,23.566666666666666,0,0-12,Month-to-month,1
7,99.25,665.45,12.40625,3,0-12,Month-to-month,1
1,84.8,84.8,42.4,2,0-12,Month-to-month,1
52,105.0,5426.85,1.9811320754716981,5,49-72,One year,1
22,54.45,1127.35,2.367391304347826,1,13-24,Month-to-month,1
47,85.3,4045.65,1.7770833333333333,2,25-48,Month-to-month,1
33,83.35,2757.85,2.451470588235294,1,25-48,Month-to-month,1
18,33.5,600.0,1.763157894736842,2,13-24,Month-to-month,1
24,90.35,2238.5,3.614,2,13-24,Month-to-month,1
1,90.75,90.75,45.375,2,0-12,Month-to-month,1
4,89.6,365.65,17.919999999999998,2,0-12,Month-to-month,1
2,49.25,90.35,16.416666666666668,3,0-12,Month-to-month,1
1,19.75,19.75,9.875,0,0-12,Month-to-month,1
19,95.15,1789.25,4.7575,3,13-24,Month-to-month,1
22,101.35,2317.1,4.406521739130435,3,13-24,Month-to-month,1
4,70.05,266.9,14.01,0,0-12,Month-to-month,1
4,74.65,301.4,14.930000000000001,0,0-12,Month-to-month,1
4,50.4,206.6,10.08,0,0-12,Month-to-month,1
7,79.65,604.7,9.95625,1,0-12,Month-to-month,1
19,79.85,1471.75,3.9924999999999997,1,13-24,Month-to-month,1
5,78.75,412.1,13.125,1,0-12,Month-to-month,1
8,80.45,583.45,8.93888888888889,1,0-12,Month-to-month,1
1,50.1,50.1,25.05,0,0-12,Month-to-month,1
2,76.4,151.8,25.46666666666667,1,0-12,Month-to-month,1
3,98.7,293.65,24.675,4,0-12,Month-to-month,1
13,100.8,1308.1,7.2,3,13-24,Month-to-month,1
28,90.1,2598.95,3.106896551724138,2,25-48,One year,1
15,51.55,765.5,3.221875,0,13-24,Month-to-month,1
10,79.25,793.55,7.204545454545454,1,0-12,Month-to-month,1
5,94.85,462.8,15.808333333333332,2,0-12,Month-to-month,1
2,85.7,169.8,28.566666666666666,1,0-12,Month-to-month,1
1,44.4,44.4,22.2,0,0-12,Month-to-month,1
5,89.5,477.7,14.916666666666666,2,0-12,Month-to-month,1
1,86.05,86.05,43.025,1,0-12,Month-to-month,1
4,44.55,174.3,8.91,2,0-12,Month-to-month,1
31,35.4,1077.5,1.10625,2,25-48,Month-to-month,1
1,95.65,95.65,47.825,2,0-12,Month-to-month,1
1,20.95,20.95,10.475,0,0-12,Month-to-month,1
10,34.7,329.8,3.1545454545454548,1,0-12,Month-to-month,1
15,19.75,297.3,1.234375,0,13-24,Month-to-month,1
17,92.55,1515.1,5.141666666666667,2,13-24,Month-to-month,1
53,60.05,3229.65,1.112037037037037,2,49-72,One year,1
16,74.3,1178.25,4.370588235294117,1,13-24,Month-to-month,1
9,85.35,758.6,8.535,1,0-12,Month-to-month,1
25,74.3,1863.8,2.8576923076923078,5,25-48,One year,1
4,98.1,396.3,19.619999999999997,4,0-12,Month-to-month,1
50,109.65,5551.15,2.15,5,49-72,Two year,1
9,74.55,622.9,7.455,0,0-12,Month-to-month,1
3,100.95,329.95,25.2375,3,0-12,Month-to-month,1
10,94.9,1048.85,8.627272727272727,3,0-12,Month-to-month,1
32,104.9,3351.55,3.178787878787879,4,25-48,Month-to-month,1
9,24.1,259.8,2.41,0,0-12,One year,1
66,104.05,6890.0,1.5529850746268656,4,49-72,One year,1
3,88.35,262.05,22.0875,3,0-12,Month-to-month,1
29,94.65,2649.15,3.1550000000000002,3,25-48,Month-to-month,1
1,74.4,74.4,37.2,0,0-12,Month-to-month,1
41,79.9,3326.2,1.9023809523809525,5,25-48,Month-to-month,1
8,69.7,560.85,7.7444444444444445,0,0-12,Month-to-month,1
12,98.1,1060.2,7.546153846153846,3,0-12,Month-to-month,1
1,20.5,20.5,10.25,0,0-12,Month-to-month,1
4,99.6,347.65,19.919999999999998,3,0-12,Month-to-month,1
1,81.95,81.95,40.975,1,0-12,Month-to-month,1
7,69.35,451.1,8.66875,0,0-12,Month-to-month,1
6,91.1,455.3,13.014285714285714,2,0-12,Month-to-month,1
14,86.1,1235.55,5.739999999999999,1,13-24,Month-to-month,1
25,94.7,2362.1,3.6423076923076922,2,25-48,Month-to-month,1
22,85.1,1873.7,3.6999999999999997,1,13-24,Month-to-month,1
61,99.15,6010.05,1.599193548387097,3,49-72,Month-to-month,1
70,102.95,7101.5,1.45,4,49-72,Month-to-month,1
1,45.05,45.05,22.525,0,0-12,Month-to-month,1
1,71.0,71.0,35.5,0,0-12,Month-to-month,1
47,70.55,3309.25,1.4697916666666666,0,25-48,Month-to-month,1
1,79.7,79.7,39.85,1,0-12,Month-to-month,1
22,59.0,1254.7,2.5652173913043477,2,13-24,Month-to-month,1
48,60.35,2896.4,1.2316326530612245,3,25-48,One year,1
1,69.25,69.25,34.625,0,0-12,Month-to-month,1
25,70.95,1767.35,2.728846153846154,0,25-48,Month-to-month,1
20,89.0,1820.45,4.238095238095238,2,13-24,Month-to-month,1
18,99.4,1742.95,5.231578947368422,3,13-24,Month-to-month,1
1,73.5,73.5,36.75,1,0-12,Month-to-month,1
9,95.5,829.1,9.55,2,0-12,Month-to-month,1
28,92.35,2602.9,3.1844827586206894,3,25-48,Month-to-month,1
11,74.55,824.75,6.2124999999999995,1,0-12,Month-to-month,1
12,83.8,1029.75,6.446153846153846,3,0-12,Month-to-month,1
53,54.45,2854.55,1.0083333333333333,4,49-72,Month-to-month,1
41,99.8,4259.3,2.376190476190476,3,25-48,Month-to-month,1
20,105.85,2239.65,5.04047619047619,4,13-24,Month-to-month,1
7,75.45,480.75,9.43125,0,0-12,Month-to-month,1
7,93.85,635.6,11.73125,2,0-12,Month-to-month,1
22,100.75,2095.0,4.380434782608695,3,13-24,Month-to-month,1
3,31.0,95.05,7.75,1,0-12,Month-to-month,1
51,80.0,4242.35,1.5384615384615385,1,49-72,Month-to-month,1
5,70.25,331.9,11.708333333333334,0,0-12,Month-to-month,1
62,100.15,6283.3,1.5896825396825398,4,49-72,Month-to-month,1
28,94.5,2659.4,3.2586206896551726,3,25-48,Month-to-month,1
10,33.9,298.45,3.0818181818181816,1,0-12,Month-to-month,1
69,89.95,6143.15,1.2850000000000001,2,49-72,Month-to-month,1
12,84.45,1059.55,6.496153846153846,1,0-12,Month-to-month,1
27,79.5,2180.55,2.8392857142857144,1,25-48,Month-to-month,1
1,89.15,89.15,44.575,2,0-12,Month-to-month,1
14,74.95,1036.75,4.996666666666667,0,13-24,Month-to-month,1
32,74.4,2276.95,2.254545454545455,1,25-48,Month-to-month,1
3,55.3,196.15,13.825,1,0-12,Month-to-month,1
22,55.15,1206.05,2.3978260869565218,2,13-24,Month-to-month,1
16,84.95,1378.25,4.997058823529412,1,13-24,Month-to-month,1
5,43.25,219.0,7.208333333333333,4,0-12,Month-to-month,1
23,48.35,1067.15,2.0145833333333334,0,13-24,One year,1
1,79.55,79.55,39.775,1,0-12,Month-to-month,1
50,71.05,3444.85,1.3931372549019607,0,49-72,Month-to-month,1
1,84.5,84.5,42.25,1,0-12,Month-to-month,1
71,108.6,7690.9,1.5083333333333333,5,49-72,Two year,1
46,30.3,1380.1,0.6446808510638298,1,25-48,Month-to-month,1
2,30.4,78.65,10.133333333333333,1,0-12,Month-to-month,1
1,45.4,45.4,22.7,0,0-12,Month-to-month,1
32,84.15,2585.95,2.5500000000000003,2,25-48,Month-to-month,1
3,19.75,58.85,4.9375,0,0-12,Month-to-month,1
5,85.4,425.9,14.233333333333334,2,0-12,Month-to-month,1
49,75.2,3678.3,1.504,0,49-72,Month-to-month,1
17,55.85,937.5,3.102777777777778,1,13-24,One year,1
23,106.4,2483.5,4.433333333333334,4,13-24,Month-to-month,1
6,84.4,556.35,12.057142857142859,2,0-12,Month-to-month,1
6,56.25,389.1,8.035714285714286,2,0-12,Month-to-month,1
2,85.55,187.45,28.516666666666666,1,0-12,Month-to-month,1
4,68.65,261.25,13.73,3,0-12,Month-to-month,1
4,77.85,299.2,15.569999999999999,1,0-12,Month-to-month,1
3,105.35,323.25,26.3375,4,0-12,Month-to-month,1
8,87.05,762.1,9.672222222222222,1,0-12,Month-to-month,1
1,53.5,53.5,26.75,1,0-12,Month-to-month,1
1,25.1,25.1,12.55,0,0-12,Month-to-month,1
30,79.65,2365.15,2.5693548387096774,2,25-48,Month-to-month,1
5,54.2,308.25,9.033333333333333,2,0-12,Month-to-month,1
1,19.45,19.45,9.725,0,0-12,Month-to-month,1
72,103.4,7372.65,1.4164383561643836,4,49-72,Two year,1
13,84.45,1058.6,6.0321428571428575,2,13-24,Month-to-month,1
32,85.95,2628.6,2.6045454545454545,1,25-48,Month-to-month,1
16,59.4,1023.9,3.4941176470588236,2,13-24,Month-to-month,1
29,30.6,856.35,1.02,1,25-48,Month-to-month,1
38,99.55,3734.25,2.5525641025641024,3,25-48,Month-to-month,1
17,70.0,1144.5,3.888888888888889,0,13-24,Month-to-month,1
1,45.3,45.3,22.65,0,0-12,Month-to-month,1
2,29.85,75.6,9.950000000000001,1,0-12,Month-to-month,1
2,95.1,180.25,31.7,4,0-12,Month-to-month,1
1,19.8,19.8,9.9,0,0-12,Month-to-month,1
4,76.65,333.6,15.330000000000002,1,0-12,Month-to-month,1
5,99.15,465.05,16.525000000000002,4,0-12,Month-to-month,1
9,44.95,431.0,4.495,0,0-12,Month-to-month,1
18,49.55,878.35,2.607894736842105,1,13-24,Month-to-month,1
25,95.9,2448.75,3.6884615384615387,3,25-48,Month-to-month,1
17,81.5,1329.2,4.527777777777778,1,13-24,Month-to-month,1
52,84.1,4348.65,1.5867924528301887,2,49-72,Month-to-month,1
3,36.45,93.7,9.1125,1,0-12,Month-to-month,1
1,25.05,25.05,12.525,0,0-12,Month-to-month,1
8,49.85,365.55,5.538888888888889,1,0-12,Month-to-month,1
43,55.55,2342.2,1.2625,4,25-48,Month-to-month,1
22,69.5,1498.2,3.0217391304347827,3,13-24,One year,1
54,104.3,5278.15,1.8963636363636363,4,49-72,Month-to-month,1
1,93.85,93.85,46.925,2,0-12,Month-to-month,1
1,50.45,50.45,25.225,1,0-12,Month-to-month,1
7,74.65,521.1,9.33125,3,0-12,Month-to-month,1
12,94.2,1046.1,7.246153846153846,2,0-12,Month-to-month,1
54,106.55,5763.3,1.9372727272727273,4,49-72,One year,1
1,20.1,20.1,10.05,0,0-12,Month-to-month,1
23,83.8,1900.25,3.4916666666666667,3,13-24,Month-to-month,1
3,55.15,159.15,13.7875,1,0-12,Month-to-month,1
10,86.65,856.65,7.877272727272728,1,0-12,Month-to-month,1
37,106.75,4056.75,2.8092105263157894,4,25-48,Month-to-month,1
31,78.45,2435.15,2.4515625,2,25-48,Month-to-month,1
34,87.45,2874.15,2.4985714285714287,2,25-48,Month-to-month,1
29,70.75,1974.8,2.3583333333333334,0,25-48,Month-to-month,1
12,101.35,1218.55,7.796153846153846,3,0-12,Month-to-month,1
1,81.7,81.7,40.85,1,0-12,Month-to-month,1
33,68.25,2171.15,2.0073529411764706,0,25-48,Month-to-month,1
4,79.15,317.25,15.830000000000002,1,0-12,Month-to-month,1
35,95.45,3474.05,2.651388888888889,2,25-48,Month-to-month,1
19,100.95,1875.55,5.0475,3,13-24,One year,1
